,links2,brand_names,product_names,p_id,ratings,price,total_shades,total_reviews,loves,shades_names,img,hot_shade
107,https://www.sephora.com/product/my-bare-lady-stay-all-day-lipstick-set-mini-P440255?icid2=products%20grid:p440255:product,STILA,My Bare Lady Stay All Day Lipstick Set Mini,P440255,4 stars,$20.00,0,17,8343,[],https://www.sephora.com/productimages/sku/s2171460-main-Lhero.jpg, N/A 
108,https://www.sephora.com/product/velvet-lip-glide-P412131?icid2=products%20grid:p412131:product,NARS,Velvet Lip Glide,P412131,4 stars,$26.00,12,604,83754,"['Stripped beige pink', 'Unlaced nude pink', 'Playpen pink coral', 'Bound rose pink', 'Roseland rose blush', 'Swing neutral rose', 'Xenon dusty mauve', 'Paradise Garage soft plum', 'Le Palace deep cherry red', 'Unspeakable garnet', 'MARS warm brown', 'Area rich chestnut']",https://www.sephora.com/productimages/sku/s2058469-main-Lhero.jpg,"['Bound rose pink', 'Unlaced nude pink', 'Le Palace deep cherry red']"
109,https://www.sephora.com/product/contour-strobe-lip-set-P426365?icid2=products%20grid:p426365:product,HUDA BEAUTY,Contour & Strobe Lip Set,P426365,4 stars,$25.00,0,535,111077,[],https://www.sephora.com/productimages/sku/s2009512-main-Lhero.jpg, N/A 
110,https://www.sephora.com/product/wanderlust-plumping-lip-cream-P440022?icid2=products%20grid:p440022:product,BUXOM,Wanderlust Plumping Lip Cream,P440022,5 stars,$21.00,6,25,9334,"['Seychelles Breeze bronze', 'Mykonos Sunrise peach', 'Havana Punch rose', 'Ibiza Bomb pink', 'Dolly Daiquiri absolute mauve', 'Goa Gimlet berry']",https://www.sephora.com/productimages/sku/s2177202-main-Lhero.jpg,['Goa Gimlet berry']
111,https://www.sephora.com/product/orchid-soleil-lip-color-P425908?icid2=products%20grid:p425908:product,TOM FORD,Orchid Soleil Lip Color,P425908,4 stars,$54.00,1,28,5746,['Orchid Soleil Pink'],https://www.sephora.com/productimages/sku/s1986330-main-Lhero.jpg, N/A 
112,https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-16-noir-revelateur-name-tbd-P419605?icid2=products%20grid:p419605:product,GIVENCHY,Rouge Interdit Vinyl Color Enhancing Lipstick - 16 Noir Revelateur,P419605,4.5 stars,$34.00,1,95,0,['16 Noir Revelateur'],https://www.sephora.com/productimages/sku/s1797562-main-Lhero.jpg,['16 Noir Revelateur']
113,https://www.sephora.com/product/le-rouge-liquide-P430802?icid2=products%20grid:p430802:product,GIVENCHY,Le Rouge Liquide,P430802,4 stars,$38.00,14,570,9907,"['N°100 - Nude Tweed gorgeously glam brown nude', 'N°101 - Nude Cachemire perfect nude', 'N°106 - Nude Taffetas pink nude', 'N°107 - Nude Velours nude with a hint of purple', 'N°202 - Rose Flanelle petal pink', 'N°203 - Rose Jersey hot pink', 'N°204 - Fuchsia Angora foolproof fuchsia', 'N°205 - Corail Popeline ultra-sophisticated orange', 'N°306 - Orange Plumetis incandescent crimson', 'N°308 - Rouge Mohair poppy red', ""N°309 - L'Interdit seductive vermilion"", 'N°410 - Rouge Suédine beguiling burgundy', 'N°411 - Framboise Charmeuse mysterious dark purple', 'N°412 - Grenat Alpaga magnetic burgundy']",https://www.sephora.com/productimages/sku/s2068096-main-Lhero.jpg,"['N°107 - Nude Velours nude with a hint of purple', 'N°106 - Nude Taffetas pink nude', 'N°101 - Nude Cachemire perfect nude']"
114,https://www.sephora.com/product/melting-lip-clicks-P432080?icid2=products%20grid:p432080:product,SEPHORA COLLECTION,Melting Lip Clicks,P432080,4.5 stars,$14.00,5,199,20513,"['01 Caramel (Nude)', '02 Crème Brulee (Deep Nude)', '03 Blackberry (Deep Berry)', '04 Cotton Candy (Pink)', '05 Peach Sorbet (Peach)']",https://www.sephora.com/productimages/sku/s1989979-main-Lhero.jpg,"['01 Caramel (Nude)', '02 Crème Brulee (Deep Nude)', '03 Blackberry (Deep Berry)']"
115,https://www.sephora.com/product/new-nudes-sheer-lip-gel-P392351?icid2=products%20grid:p392351:product,MARC JACOBS BEAUTY,New Nudes Sheer Gel Lipstick,P392351,4.5 stars,$32.00,12,327,41329,"['Strange Magic 102 warm nude pink', 'Moody Margot 106 brownish nude', 'Anais 146 spiced ginger', 'Screen Test', 'In The Mood 152', 'Dreamgirl 154', 'Hey, Stranger 156', 'Role Play 110 dusty rose', 'Understudy 114 terracotta pink', 'Eat Cake 150 rosy nude', 'May Day 158', 'Have We Met? 108 shimmering warm pink']",https://www.sephora.com/productimages/sku/s1651546-main-Lhero.jpg,"['Eat Cake 150 rosy nude', 'Role Play 110 dusty rose', 'Strange Magic 102 warm nude pink']"
116,https://www.sephora.com/product/le-rouge-lipstick-spring-limited-edition-P440025?icid2=products%20grid:p440025:product,GIVENCHY,Le Rouge Lipstick - Spring Limited Edition,P440025,4.5 stars,$40.00,1,3,653,['332 Fearless vivid orangey-red'],https://www.sephora.com/productimages/sku/s2185486-main-Lhero.jpg,['332 Fearless vivid orangey-red']
117,https://www.sephora.com/product/kisskiss-creamy-satin-finish-lipstick-P388222?icid2=products%20grid:p388222:product,GUERLAIN,KissKiss Creamy Satin Finish Lipstick,P388222,4.5 stars,$37.00,16,94,28858,"['Darling Baby 371', 'Lady Pink 370', 'Orange Fizz 345', 'Red Hot 328', 'Red Insolence 320', 'Red Passion 321', 'Rouge Kiss 325', 'Cherry Pink 362', 'Pinky Groove 364', 'Pink Romance 365', 'Baby Rose 368', 'Miss Kiss 340', 'Rosy Boop 369', 'Sexy Coral 344', 'Sugar Kiss 343', 'Golden']",https://www.sephora.com/productimages/sku/s1618248-main-Lhero.jpg,"['Rouge Kiss 325', 'Baby Rose 368', 'Sexy Coral 344']"
118,https://www.sephora.com/product/wild-with-desire-lipstick-P426818?icid2=products%20grid:p426818:product,RMS BEAUTY,Wild With Desire Lipstick,P426818,4 stars,$28.00,15,39,13166,"['Magic Hour muted mauve', 'Breathless blush nude', 'Brain Teaser medium pink brown', 'Temptation classic pinky-mauve', 'Unbridled Passion mod pink', 'Vogue Rose rose tone coral', 'Pretty Vacant vivacious pink', 'Flight Of Fancy vibrant coral', 'Firestarter bight orange-red', 'RMS Red orange red', 'Rapture brick red', 'Jezebel blackberry red', 'Rebound ruby red', 'Sweet Nothing electric mauve', 'Russian Roulette deep berry']",https://www.sephora.com/productimages/sku/s2022382-main-Lhero.jpg,"['RMS Red orange red', 'Russian Roulette deep berry', 'Jezebel blackberry red']"
119,https://www.sephora.com/product/2-s-company-lipstick-liner-P436147?icid2=products%20grid:p436147:product,KAJA,2's Company Nude Lipstick & Liner Duo,P436147,4.5 stars, ,6,26,8730,"['01 Ghost Flower light-tone rose', '02 Sahara light-tone mauve', '03 Sand Dunes milk chocolate', '04 Desert Rose mid-tone rose ', '05 Cactus Flower deep-tone mauve', '06 Daybreak rich chocolate']",https://www.sephora.com/productimages/sku/s2139509-main-Lhero.jpg,"['02 Sahara light-tone mauve', '03 Sand Dunes milk chocolate', '04 Desert Rose mid-tone rose']"
120,https://www.sephora.com/product/blitztrance-divine-duo-P439716?icid2=products%20grid:p439716:product,PAT MCGRATH LABS,BlitzTrance™ Divine Lipstick Duo,P439716,4.5 stars,$65.00,2,8,6597,"['Aquamarine mattetrance guinevere + blitztrance fuchsia perfect', 'Ruby mattetrance omi + blitztrance rebel red']",https://www.sephora.com/productimages/sku/s2158186-main-Lhero.jpg,['Ruby mattetrance omi + blitztrance rebel red']
121,https://www.sephora.com/product/matte-lipstick-P422512?icid2=products%20grid:p422512:product,ANASTASIA BEVERLY HILLS,Matte Lipstick,P422512,4.5 stars,$18.00,36,712,99508,"['Staunch nude sandy pink', 'Honey muted peach', 'Dusty Mauve antique heathered lilac', 'Rogue muted redwood ', 'Griffin slate grey', 'Cool Brown warm cocoa brown', 'Rosewood muted cherrywood', 'Buff nude salmon pink', 'Stevie antique auburn ', 'Rust rich raisin brown', 'Ruby classic red', 'Smoke slate gray', 'Insomniac mint turquoise', 'Cobalt cobalt blue', 'Midnight vivid black', 'Peachy nude sandy peach', 'Kiss nude rose petal pink', 'Latte muted blushing brown', 'Spice ripened apricot peach', 'Soft Pink blushing petal pink', 'Dead Roses blushing mauve', 'Rum Punch ripened plumberry', 'Brandy rich crimson brown', 'Dread true taupe', 'Resin rosey mauve', 'Cotton Candy vivid bubblegum pink', 'Orchid vivid orchid pink', 'Stargazer hibiscus pink', 'Plumeria punchy orchid', 'Rage vivid grape', 'Petal rosy pale pink', 'Sweet Pea light cool-toned pink', 'Hollywood pale peach', 'Nude muted burnt orange', 'Soft Touch light rose taupe', 'Sedona pale terracotta']",https://www.sephora.com/productimages/sku/s1962695-main-Lhero.jpg,"['Kiss nude rose petal pink', 'Rum Punch ripened plumberry', 'Buff nude salmon pink']"
122,https://www.sephora.com/product/tarteist-quick-dry-matte-lip-paint-P63087456?icid2=products%20grid:p63087456:product,TARTE,Tarteist™ Quick Dry Matte Lip Paint,P63087456,4 stars,$20.00,24,1000,145902,"['Pillowtalk white nude', 'OG greige', 'Exposed rosy nude', 'Low Key nude', 'Obsessed mauve berry', 'Festival nude mauve', 'Bounce rose coral', 'Bling pink berry', 'Front Row deep mauve', 'Get It! apricot nude', 'Salty pinky nude', 'Rose rosy nude', 'Bestie deep nude', 'Delish rosy mauve', 'Vibin wine', ""Killin' It berry"", 'Acid Wash black cherry', 'Friyay purple fuschia', 'Fly raspberry', 'Cheerleader hot cherry', 'XOXO red', 'Extra bright red', 'Sis warm brown', 'Wannabe rich brown']",https://www.sephora.com/productimages/sku/s1884022-main-Lhero.jpg,"['Festival nude mauve', 'Salty pinky nude', 'Acid Wash black cherry']"
123,https://www.sephora.com/product/tarteist-lip-paint-P403800?icid2=products%20grid:p403800:product,TARTE,Tarteist™ Creamy Matte Lip Paint,P403800,3.5 stars,$20.00,11,2000,157973,"['Rave greige', 'Choker warm brown', 'Namaste nude', 'Birthday Suit', 'Tbt mauve', 'Adorbs hot pink', 'Bae red', 'Manbun dark berry', 'Frenemy burgundy', 'Yaassss lavender', 'Fomo mauve']",https://www.sephora.com/productimages/sku/s1851476-main-Lhero.jpg,"['Birthday Suit', 'Fomo mauve', 'Namaste nude']"
124,https://www.sephora.com/product/spice-things-up-amuse-bouche-lipstick-collection-P432081?icid2=products%20grid:p432081:product,BITE BEAUTY,Spice Things Up Amuse Bouche Lipstick Collection,P432081,4.5 stars,$26.00,8,92,26178,"['Saffron Fire vibrant red-orange', 'Crushed Chili russet-red', 'Hot Harissa brick-red', 'Lit Turmeric muted medium orange', 'Star Anise muted lavender', 'Toasted Cardamom toasty rose', 'Pink Salt medium pink-mauve', ""Smoked Za'atar plum-chocolate""]",https://www.sephora.com/productimages/sku/s2074789-main-Lhero.jpg,"['Toasted Cardamom toasty rose', 'Pink Salt medium pink-mauve', 'Hot Harissa brick-red']"
125,https://www.sephora.com/product/long-wear-lip-creme-liquid-lipstick-P434019?icid2=products%20grid:p434019:product,JOUER COSMETICS,Long-Wear Lip Crème Liquid Lipstick,P434019,4 stars,$18.00,26,86,33118,"['Charmed matte cool pastel peony', 'Au Naturel matte honey beige', 'Buff matte warm peachy nude', 'Melon matte warm pink nude', 'Noisette matte warm chocolate brown', 'Blush matte warm blush pink', 'Lychee matte cool dusty rose', 'Terra matte neutral deep ochre', 'Pétale De Rose matte cool deep rose', 'Dulce de Leche matte cool nude', 'Ballerine matte warm pale pink nude', 'Tawny Rose matte cool dusty mauve', 'Sangria matte cool deep auburn', 'Brique matte warm brick red', 'Fraise Bonbon matte cool berry red', 'Cabernet matte cool deep red', 'Aubergine matte cool deep mauve', 'Papaye metallic warm peach', 'Citronade Rose metallic ballet pink', 'Rose Gold metallic deep rose gold', 'Praline metallic cool bronzed pink', 'Rosé metallic cool champagne mauve', 'Primrose metallic warm bronzed coral', 'Bronze Rose metallic cool deep rose', 'Snapdragon metallic cool frosty plum', 'Clove metallic warm deep burgundy brown']",https://www.sephora.com/productimages/sku/s2218022-main-Lhero.jpg,"['Melon matte warm pink nude', 'Ballerine matte warm pale pink nude', 'Dulce de Leche matte cool nude']"
126,https://www.sephora.com/product/ultra-rich-lip-color-P407303?icid2=products%20grid:p407303:product,TOM FORD,Ultra-Rich Lip Color,P407303,4.5 stars,$55.00,4,37,17021,"['Le Mepris', 'Aphrodite', 'Solar Affair', 'Purple Noon']",https://www.sephora.com/productimages/sku/s1813690-main-Lhero.jpg,"['Le Mepris', 'Purple Noon', 'Solar Affair']"
127,https://www.sephora.com/product/rouge-shine-lipstick-P310714?skuId=1739127&icid2=products%20grid:p310714:product,SEPHORA COLLECTION,Rouge Shine Lipstick,P310714,4 stars, ,26,1000,100231,"['49 run on love', '54 romantic holidays', '4 so cute!', ' 19 v.i.p', '5 shining moment', '48 my everything', '13 forever yours', '14 love spell', '21 a-lister', ' 55 addicted to you', '56 crazy beauty', '65 hot & fun', '50 love karma', '51 the magic story', '58 my man', '52 obsessed with you', '29 latin lover', '60 love me tomorrow', ' 59 my wedding dress', '30 secret affair', '62 stay together', '34 royal wedding', '33 get rich', ' 61 in your arms', '46 soul mate', '64 summer of passion']",https://www.sephora.com/productimages/sku/s1738996-main-Lhero.jpg,"['49 run on love', '55 addicted to you', '60 love me tomorrow']"
128,https://www.sephora.com/product/lipstores-destination-P443309?icid2=products%20grid:p443309:product,SEPHORA COLLECTION,#LIPSTORIES Destinations,P443309,4.5 stars,$8.00,8,6,2870,"['03 Sephora Loves NY', '21 Sephora Loves Miami', '36 Sephora Loves LA', '09 Sephora Loves SF', '31 Sephora Loves DC', '23 Sephora Loves Texas', '23 Sephora Loves Canada', '51 Sephora Loves Vegas']",https://www.sephora.com/productimages/sku/s2202232-main-Lhero.jpg,"['03 Sephora Loves NY', '36 Sephora Loves LA', '09 Sephora Loves SF']"
129,https://www.sephora.com/product/color-gel-lip-balm-P443795?skuId=2197234&icid2=products%20grid:p443795:product,SHISEIDO,Color Gel Lip Balm,P443795,5 stars,$26.00,8,1,1479,"['101 Ginkgo sheer melon', '103 Peony sheer coral', '106 Redwood sheer red', '107 Dahlia sheer rose', '108 Lotus sheer mauve', '110 Juniper sheer cocoa', '111 Bamboo sheer nude', '113 Sakura sheer pink']",https://www.sephora.com/productimages/sku/s2197192-main-Lhero.jpg, N/A 
130,https://www.sephora.com/product/lip-color-P442246?icid2=products%20grid:p442246:product,MILK MAKEUP,Lip Color,P442246,4 stars,$24.00,10,19,12414,"['Skillz warm peachy nude', 'Low Key cool pale mauve', 'C.R.E.A.M. neutral pink peach', 'Wifey neutral dusty rose', 'Deuces warm rosy nude', 'Hype cool smoky mauve', 'O.G. Red neutral true red', 'Name Drop warm orange red', 'Wavy warm saddle brown', 'New Whip cool red wine']",https://www.sephora.com/productimages/sku/s2169324-main-Lhero.jpg,"['Name Drop warm orange red', 'C.R.E.A.M. neutral pink peach', 'Hype cool smoky mauve']"
131,https://www.sephora.com/product/satin-matte-P435852?icid2=products%20grid:p435852:product,TOM FORD,Satin Matte Lip Color,P435852,3.5 stars,$55.00,16,15,6409,"['2 La Nudité beige', '21 Preternatural nude', '16 London Suede nude', '9 Baby Boy nude', '3 Blow Up pink', '5 Pêche Perfect coral', '13 L’enfer red', '8 Pussy Power red', '7 Modern Love red', '11 Notorious red', '6 Fame red', '12 Scarlet Leather red', '15 La Woman red', '19 Stiletto burgundy', '14 #1 Crush red', '20 Shaggable burgundy']",https://www.sephora.com/productimages/sku/s2121085-main-Lhero.jpg,"['16 London Suede nude', '7 Modern Love red', '2 La Nudité beige']"
132,https://www.sephora.com/product/rouge-volupte-shine-collectors-P439657?icid2=products%20grid:p439657:product,YVES SAINT LAURENT,Heart & Arrow Collector Rouge Volupté Shine Lipstick,P439657,4.5 stars,$38.00,3,46,13047,"['12 Corail Dolman\xa0 bright cajun coral', '45 Rouge Tuxedo cherry red', '49 Rose Saint Germain\xa0 bright strawberry pink']",https://www.sephora.com/productimages/sku/s2178432-main-Lhero.jpg,"['12 Corail Dolman\\xa0 bright cajun coral', '45 Rouge Tuxedo cherry red']"
133,https://www.sephora.com/product/gen-nude-matte-liquid-lipcolor-P410249?icid2=products%20grid:p410249:product,BAREMINERALS,GEN NUDE™ Liquid Lipstick,P410249,4.5 stars,$19.00,23,1000,107319,"['Smooch  faded lilac', 'Slay dusty light mauve', 'Swag blushing mauve', 'Juju deep rosy mauve', 'Swank raisin', 'Infamous  mid-tone pinky nude', 'Friendship antique rose', 'Cookie soft melon', 'Weekend  honeyed pink peach ', 'Wink perfect pink nude ', 'Om caramel nude ', 'XYZ cinnamon beige', 'Bo$$  dirty pink beige ', 'Scandal brown berry', 'Luxe dirty pastel pink', 'Fire fiery orange red', 'VIP bold crimson', 'Juicy poppy red', 'Naughty deep oxblood red', 'Shameless neon hot pink', 'OMG vivid violet', 'Flawless muted plum', 'Devious rich burgundy']",https://www.sephora.com/productimages/sku/s1845577-main-Lhero.jpg,"['Wink perfect pink nude', 'Friendship antique rose', 'Scandal brown berry']"
134,https://www.sephora.com/product/artist-rouge-lipstick-P410516?icid2=products%20grid:p410516:product,MAKE UP FOR EVER,Artist Rouge Lipstick,P410516,4.5 stars,$22.00,53,1000,77596,"['C603 midnight blue', 'C103 Nude Beige', 'C104 Praline Beige', 'C105 Grege Beige', 'C106 Pink Beige', 'C107 Mocha Beige', 'C108 Hazel Beige', 'C205 Baby Doll Pink', 'C206 Pink', 'C207 Fuchsia Pink', 'C208 Magenta Pink', 'C209 Tender Pink', 'C210 Petal Pink', 'C211 Rose Wood', 'C302 Beige Coral', 'C303 Orange Coral', 'C304 Orange', 'C305 Intense Coral', 'C306 Pink Coral', 'C506 Dark Purple', 'C403 Vermilion Red', 'C404 Passion Red', 'C405 Stage Red', 'C406 Brown Red', 'C407 Black Red', 'C502 Taupe Violet', 'C503 Mauve Violet', 'C601 Peacock Green', 'C600 White', 'C602 Turquoise Blue', 'C604 Black', 'C504', 'C505', 'M100 Cream Beige', 'M101 Caramel Beige', 'M103 taupe beige', 'M102 Pink Brown', 'M206 smoky pink', 'M205 cinnamon pink', 'M200 Powder Pink', 'M201 Blue Pink', 'M202 Candy Pink', 'M203 Neon Pink', 'M204 Raspberry Pink', 'M300 Red Orange', 'M301 Poppy Orange', 'M401 Hot Red', 'M402 Brick Red', 'M500 Wine Violet', 'M501 Plum Violet', 'M104 cocoa', 'M502 eggplant', 'M400']",https://www.sephora.com/productimages/sku/s1850619-main-Lhero.jpg,"['C211 Rose Wood', 'C404 Passion Red', 'M401 Hot Red']"
135,https://www.sephora.com/product/velour-extreme-matte-lipstick-P427041?icid2=products%20grid:p427041:product,LAURA MERCIER,Velour Extreme Matte Lipstick,P427041,4.5 stars,$28.00,24,1000,27458,"['Respect light beige nude', 'Vibe medium beige nude', 'Ruthless light pinky nude', 'Goals light pink', 'Fresh deep pinky nude', 'Fierce chocolate', 'Bring it bluish pink', 'Fab neon pink', 'Queen magenta berry', 'It Girl fuchsia pink', 'Stylin coral orange', 'Cool creamsicle orange', 'On Point neon orange', 'Fire red orange', 'Dominate blue red', 'Clique reddish pink', 'Power burgundy', 'Control brick red', 'Hot reddish berry', 'Fatale deep berry', 'Boss eggplant purple', 'Dare dark purple', 'Extreme deep blue purple', 'Rock dark chocolate']",https://www.sephora.com/productimages/sku/s2029254-main-Lhero.jpg,"['Ruthless light pinky nude', 'Goals light pink', 'Fresh deep pinky nude']"
136,https://www.sephora.com/product/convertible-color-P8426?icid2=products%20grid:p8426:product,STILA,Convertible Color,P8426,4.5 stars,$25.00,5,1000,31476,"['Lillium nude pink', 'Petunia coral peach cream', 'Poppy', 'Peony brownish rose', 'Camellia peachy brown']",https://www.sephora.com/productimages/sku/s302190-main-Lhero.jpg,"['Petunia coral peach cream', 'Lillium nude pink']"
137,https://www.sephora.com/product/barepro-r-longwear-lipstick-P440272?icid2=products%20grid:p440272:product,BAREMINERALS,BAREPRO® Longwear Matte Lipstick,P440272,4.5 stars,$20.00,12,47,7249,"['Peony light pink nude', 'Petal soft muted rose', 'Spice burnt peachy nude', 'Cinnamon warm rosy brown', 'Boysenberry mid-tone berry', 'Nutmeg brick red', 'Raisin deep purple wine', 'Carnation muted coral', 'Geranium mid-tone rose', 'Petunia bright fuchsia pink', 'Raspberry crushed berry red', 'Cherry vibrant warm red']",https://www.sephora.com/productimages/sku/s2176667-main-Lhero.jpg,"['Nutmeg brick red', 'Peony light pink nude', 'Cinnamon warm rosy brown']"
138,https://www.sephora.com/product/natural-nudes-lipstick-P429601?icid2=products%20grid:p429601:product,TOO FACED,Natural Nudes Lipstick,P429601,4.5 stars,$22.00,10,202,53966,"['Send Nudes soft peachy nude', 'Strip Search soft warm pink', ""Skinny Dippin' honey beige"", 'Birthday Suit rosy beige', 'Overexposed smoky lavender', 'Nip Slip toasted caramel', 'Pout About It terracotta pink', 'Girl Code rosewood', ""Throwin' Suede sable brown"", 'Indecent Proposal rich chocolate brown']",https://www.sephora.com/productimages/sku/s2064293-main-Lhero.jpg,"['Pout About It terracotta pink', 'Birthday Suit rosy beige', 'Send Nudes soft peachy nude']"
139,https://www.sephora.com/product/rouge-pur-couture-limited-edition-lipstick-P436050?skuId=2111185&icid2=products%20grid:p436050:product,YVES SAINT LAURENT,Rouge Pur Couture Limited Edition Lipstick,P436050,4.5 stars,$38.00,3,47,13302,"['52- Rouge Rose rosy coral', '9- Rose Stiletto rich berry rose', '340- Or Cuivre nude copper']",https://www.sephora.com/productimages/sku/s2111177-main-Lhero.jpg,"['340- Or Cuivre nude copper', '9- Rose Stiletto rich berry rose', '52- Rouge Rose rosy coral']"
140,https://www.sephora.com/product/dramatically-different-lipstick-shaping-lip-colour-P436505?icid2=products%20grid:p436505:product,CLINIQUE,Dramatically Different Lipstick Shaping Lip Colour,P436505,5 stars,$19.50,5,13,3238,"['6 tenderheart', '11 sugared maple', '33 bamboo pink', '44 raspberry glace', '50 a different grape']",https://www.sephora.com/productimages/sku/s2130649-main-Lhero.jpg,"['33 bamboo pink', '44 raspberry glace', '50 a different grape']"
141,https://www.sephora.com/product/color-lip-last-lipstick-P313004?skuId=1389048&icid2=products%20grid:p313004:product,SEPHORA COLLECTION,Color Lip Last Lipstick,P313004,4 stars, ,20,1000,118780,"['02 Cinnamon Crush nude-brown - semi-matte', '04 Brown Is Back! pinky light brown - matte', '06 Blooming Rose brownish pink - matte ', '12 Royal Raspberry fuschia - semi-matte ', '19 Pure Red red - matte ', '23 Elegant In Brown deep mauve - semi-matte ', '27 Fresh Nude', '28 Spring Rose', '30 Elegant In Pink', '31 Marvelous Pink', '35 Red is Back', '36 Midnight Red', '37 Fabulous Berry', '38 Hint of Plum', '39 Funky Rose', '42 Mythic Magenta', '43 Chocolate Cherry', '01 Oh My Beige! nude - semi-matte  ', '09 Life In Pink pale pink - matte', '14 Go For Pink! pink coral - semi-matte ']",https://www.sephora.com/productimages/sku/s1389048-main-Lhero.jpg,"['19 Pure Red red - matte', '06 Blooming Rose brownish pink - matte', '04 Brown Is Back! pinky light brown - matte']"
142,https://www.sephora.com/product/frosted-metal-lipstick-P09784333?icid2=products%20grid:p09784333:product,FENTY BEAUTY BY RIHANNA,Snow Daze & Snow Nights Frosted Metal Lipstick 3-pc Set,P09784333,4.5 stars, ,2,67,16054,"['Snow Nights No Chill, Frost Sauce, Fog Snog', ""Snow Daze Cuffing Season, What's Your Numb'a, So Chilli""]",https://www.sephora.com/productimages/sku/s2144616-main-Lhero.jpg,"['""Snow Daze Cuffing Season', 'Snow Nights No Chill', 'Fog Snog']"
143,https://www.sephora.com/product/artist-liquid-matte-P416156?icid2=products%20grid:p416156:product,MAKE UP FOR EVER,Artist Liquid Matte Lipstick,P416156,4.5 stars,$20.00,21,380,55543,"['101 Cream Beige', '103 Warm Beige', '105 Rosewood', '107 Neutral Beige', '109 Praline', '203 Cold Pink', '201 fresh pink ', '205 mauvy pink ', '207 raspberry ', '301 rust', '401 red', '403 deep red', '501 purple ', '503 deep plum ', '505 blackcurrant ', '204 nude pink', '507 dark purple', '106 sand beige', '600 caramel', '409 red brown', '405 brick']",https://www.sephora.com/productimages/sku/s1911817-main-Lhero.jpg,"['105 Rosewood', '103 Warm Beige', '204 nude pink']"
144,https://www.sephora.com/product/be-legendary-lipstick-P304704?icid2=products%20grid:p304704:product,SMASHBOX,Be Legendary Lipstick,P304704,4.5 stars,$21.00,26,1000,95189,"['Famous pink neutral cream', 'Primrose mauve pink cream', 'Pretty Social light lavender pink cream', 'Cognac warm raisin cream', 'Audition neutral rose cream', 'Spectacle bright orange cream', 'Fig red grape cream', 'Black Cherry deep cherry red cream', 'Coffee Run rich brown cream', 'Safe Word rose nude matte', 'Mauve Matte mauve pink matte', 'Stylist rose matte', 'First Time neutral coral matte', 'Pinch Me bright coral matte', 'Infrared Matte true red matte', 'Bing classic red matte', 'Do No Wrong dusty rose matte', 'Punch Drunk deep pink matte', 'Jam On It deep raspberry matte', 'Made It brick red matte', 'Screen Queen burgundy wine matte', 'Femme Fatale Matte plum matte', 'Violet Riot bright purple matte', 'Booked chestnut matte', 'Cliffhanger dusty plum matte', 'Punked deep grey matte']",https://www.sephora.com/productimages/sku/s1783232-main-Lhero.jpg,"['Infrared Matte true red matte', 'Bing classic red matte', 'Made It brick red matte']"
145,https://www.sephora.com/product/art-stick-P385587?icid2=products%20grid:p385587:product,BOBBI BROWN,Art Stick,P385587,4.5 stars,$29.00,8,247,19262,"['Bare flesh tone nude', 'Rich Nude pink brown', 'Brown Berry medium brown', 'Dusty Pink muted rosy pink', 'Bright Raspberry raspberry red', 'Sunset Orange reddish orange', 'Cassis warm garnet red', 'Rose Brown warm rosy brown']",https://www.sephora.com/productimages/sku/s1780857-main-Lhero.jpg,"['Rose Brown warm rosy brown', 'Dusty Pink muted rosy pink', 'Rich Nude pink brown']"
146,https://www.sephora.com/product/lippie-lingerie-matte-lip-tint-P408285?icid2=products%20grid:p408285:product,TARTE,Lippie Lingerie Matte Lip Tint,P408285,4 stars,$24.00,6,248,31474,"['Exposed', 'Whisper', 'Undressed', 'Bare', 'Pure', 'Envy']",https://www.sephora.com/productimages/sku/s1812965-main-Lhero.jpg, N/A 
147,https://www.sephora.com/product/le-rouge-P436626?icid2=products%20grid:p436626:product,GIVENCHY,Le Rouge - Grenat Initie,P436626,4.5 stars,$40.00,1,6,0,['307 Grenat Initie deep burgundy red'],https://www.sephora.com/productimages/sku/s2131258-main-Lhero.jpg,['307 Grenat Initie deep burgundy red']
148,https://www.sephora.com/product/intense-matte-lip-cheek-pencil-P405290?icid2=products%20grid:p405290:product,NUDESTIX,Intense Matte Lip + Cheek Pencil,P405290,4.5 stars,$26.00,12,185,26195,"['Entice warm toned peachy tan with matte finish', 'Tamed cool toned rose tan with matte finish', 'Belle cool toned rosy mauve with matte finish', 'Kiss cool toned rosy pink with matte finish', 'Purity cool toned dusty rose with matte finish', 'Raven cool toned plum red with matte finish', 'Royal cool toned red with matte finish', 'Stiletto warm toned fiery red with matte finish', 'Retro warm toned brick red with matte finish', 'Icon cool toned deep brown with plum undertone', 'Vintage cool toned cranberry red with matte finish', 'Pixi cool toned peachy beige with matte finish']",https://www.sephora.com/productimages/sku/s1783802-main-Lhero.jpg,"['Raven cool toned plum red with matte finish', 'Retro warm toned brick red with matte finish', 'Royal cool toned red with matte finish']"
149,https://www.sephora.com/product/luster-matte-long-wear-lip-color-P385561?icid2=products%20grid:p385561:product,SEPHORA COLLECTION,Luster Matte Long-Wear Lip Color,P385561,3.5 stars, ,5,1000,119553,"['Orchid Luster', 'Magenta Luster', 'Lilac Luster', 'Electra Pink Luster', 'Scarlet Luster']",https://www.sephora.com/productimages/sku/s1568104-main-Lhero.jpg,"['Electra Pink Luster', 'Lilac Luster', 'Scarlet Luster']"
